cell #, vertex #, lat, lon
013, 04, 30.450000, -116.049994
013, 05, 30.454167, -116.049996
013, 06, 30.458333, -116.049997
013, 07, 30.462500, -116.049999
013, 08, 30.466667, -116.050000
013, 09, 30.470833, -116.049999
013, 10, 30.475000, -116.049997
013, 11, 30.479167, -116.049996
013, 12, 30.483333, -116.049994
013, 13, 30.487500, -116.049996
013, 14, 30.491667, -116.049997
013, 15, 30.495833, -116.049999
013, 16, 30.500000, -116.050000
013, 17, 30.491667, -116.112134
013, 18, 30.487500, -116.112899
013, 19, 30.483333, -116.113665
013, 20, 30.479167, -116.114431
013, 21, 30.475000, -116.115197
013, 22, 30.475000, -116.111457
013, 23, 30.470833, -116.112223
013, 24, 30.466667, -116.112989
013, 25, 30.462500, -116.113753
013, 26, 30.458333, -116.114517
013, 27, 30.454167, -116.115281
013, 28, 30.454167, -116.111540
013, 29, 30.450000, -116.112305
013, 30, 30.445833, -116.113070
013, 31, 30.441667, -116.113835
013, 32, 30.437500, -116.114600
013, 33, 30.450000, -116.037499
014, 01, 30.500000, -116.050000
014, 02, 30.504167, -116.049999
014, 03, 30.508333, -116.049997
014, 04, 30.512500, -116.049996
014, 05, 30.516667, -116.049994
014, 06, 30.520833, -116.049996
014, 07, 30.525000, -116.049997
014, 08, 30.529167, -116.049999
014, 09, 30.533333, -116.050000
014, 10, 30.537500, -116.049999
014, 11, 30.541667, -116.049997
014, 12, 30.545833, -116.049996
014, 13, 30.550000, -116.049994
014, 14, 30.554167, -116.049996
014, 15, 30.545833, -116.113396
014, 16, 30.541667, -116.114165
014, 17, 30.537500, -116.114933
014, 18, 30.533333, -116.111957
014, 19, 30.529167, -116.112723
014, 20, 30.525000, -116.113489
014, 21, 30.520833, -116.114255
014, 22, 30.516667, -116.115021
014, 23, 30.512500, -116.112046
014, 24, 30.508333, -116.112813
014, 25, 30.504167, -116.113580
014, 26, 30.500000, -116.114347
014, 27, 30.495833, -116.115112
014, 28, 30.495833, -116.111369
014, 29, 30.491667, -116.112134
014, 30, 30.500000, -116.050000
